Ticker,Nombre,Clase de activo,Peso (%),Precio,Acciones,Valor de mercado,Valor nominal,Sector,C_a,ISIN,Bolsa de valores,Ubicación,Moneda,Mercado de divisas,Tipo de Cambio,Fecha
KIMBERA,KIMBERLY-CLARK DE MEXICO CLASS A,Equity,1.48,32.57,"26,335,333.00","857,741,795.81","857,741,795.81",Productos básicos de consumo,2491914,MXP606941179,Bolsa Mexicana De Valores,México,MXN,MXN,1,29/10/2021
ALFAA,ALFA A,Equity,1.4,14.91,"54,448,842.00","811,832,234.22","811,832,234.22",Industriales,2043423,MXP000511016,Bolsa Mexicana De Valores,México,MXN,MXN,1,29/10/2021
GFINBURO,GRUPO FINANCIERO INBURSA SRIES O,Equity,1.4,20.67,"39,242,056.00","811,133,297.52","811,133,297.52",Financieros,2822398,MXP370641013,Bolsa Mexicana De Valores,México,MXN,MXN,1,29/10/2021
OMAB,GRUPO AEROPORTUARIO DEL CENTRO NOR,Equity,1.09,124.23,"5,087,435.00","632,012,050.05","632,012,050.05",Industriales,B1KFX13,MX01OM000018,Bolsa Mexicana De Valores,México,MXN,MXN,1,29/10/2021
PE&OLES,INDUST PENOLES,Equity,1.04,263.99,"2,277,785.00","601,312,462.15","601,312,462.15",Materiales,2448200,MXP554091415,Bolsa Mexicana De Valores,México,MXN,MXN,1,29/10/2021
PINFRA,PROMOTORA Y OPERADORA DE INFRAESTR,Equity,1.01,151.4,"3,864,734.00","585,120,727.60","585,120,727.60",Industriales,2393388,MX01PI000005,Bolsa Mexicana De Valores,México,MXN,MXN,1,29/10/2021
GCARSOA1,GRUPO CARSO SERIES A1,Equity,1,69.25,"8,344,909.00","577,884,948.25","577,884,948.25",Industriales,2393452,MXP461181085,Bolsa Mexicana De Valores,México,MXN,MXN,1,29/10/2021
VOLARA,CONTROLADORA VUELA COMPANIA DE AVI,Equity,0.97,37.45,"14,944,309.00","559,664,372.05","559,664,372.05",Industriales,BDZDPH6,MX01VO000009,Bolsa Mexicana De Valores,México,MXN,MXN,1,29/10/2021
BBAJIOO,BANCO DEL BAJIO INSTITUCION DE BAN,Equity,0.96,38.65,"14,297,713.00","552,606,607.45","552,606,607.45",Financieros,BYSX0F3,MX41BB000000,Bolsa Mexicana De Valores,México,MXN,MXN,1,29/10/2021
CUERVO,BECLE SA DE CV,Equity,0.81,47.06,"9,957,641.00","468,606,585.46","468,606,585.46",Productos básicos de consumo,BYM4063,MX01CU010003,Bolsa Mexicana De Valores,México,MXN,MXN,1,29/10/2021
GCC*,GRUPO CEMENTOS,Equity,0.78,153.15,"2,931,444.00","448,950,648.60","448,950,648.60",Materiales,2946663,MX01GC2M0006,Bolsa Mexicana De Valores,México,MXN,MXN,1,29/10/2021
VESTA*,CORPORACION INMOBILIARIA VESTA,Equity,0.75,35.84,"12,132,760.00","434,838,118.40","434,838,118.40",Inmobiliario,B8F6ZF8,MX01VE0M0003,Bolsa Mexicana De Valores,México,MXN,MXN,1,29/10/2021
ALSEA,ALSEA DE CV,Equity,0.69,43.22,"9,300,785.00","401,979,927.70","401,979,927.70",Consumo discrecional,2563017,MXP001391012,Bolsa Mexicana De Valores,México,MXN,MXN,1,29/10/2021
Q*,QUALITAS CONTROLADORA,Equity,0.63,95.37,"3,817,197.00","364,046,077.89","364,046,077.89",Financieros,BYMXF65,MX01Q0000008,Bolsa Mexicana De Valores,México,MXN,MXN,1,29/10/2021
BOLSAA,BOLSA MEXICANA DE VALORES,Equity,0.59,39.44,"8,728,196.00","344,240,050.24","344,240,050.24",Financieros,B39VVF6,MX01BM1B0000,Bolsa Mexicana De Valores,México,MXN,MXN,1,29/10/2021
MEGAC,MEGACABLE HOLDINGS CPO,Equity,0.58,60.66,"5,501,836.00","333,741,371.76","333,741,371.76",Comunicación,B292SM8,MX01ME090003,Bolsa Mexicana De Valores,México,MXN,MXN,1,29/10/2021
LIVEPOLC.1,EL PUERTO DE LIVERPOOL C1,Equity,0.57,91.09,"3,649,872.00","332,466,840.48","332,466,840.48",Consumo discrecional,2306814,MXP369181377,Bolsa Mexicana De Valores,México,MXN,MXN,1,29/10/2021
SITESB.1,TELESITES B-1,Equity,0.55,18.78,"17,080,596.00","320,773,592.88","320,773,592.88",Comunicación,BD0G5P8,MX01SI080038,Bolsa Mexicana De Valores,México,MXN,MXN,1,29/10/2021
LABB,GENOMMA LAB INTERNATIONAL,Equity,0.47,19.7,"13,754,629.00","270,966,191.30","270,966,191.30",Cuidado de la Salud,B3B1C73,MX01LA010006,Bolsa Mexicana De Valores,México,MXN,MXN,1,29/10/2021
MXN,MXN CASH,Cash,0.47,100,"269,785,250.00","269,785,250.42","269,785,250.42",Liquidez,-,-,-,México,MXN,MXN,1,29/10/2021
RA,REGIONAL SAB DE CV,Equity,0.44,107.69,"2,364,410.00","254,623,312.90","254,623,312.90",Financieros,BG1Z6X0,MX01R0000006,Bolsa Mexicana De Valores,México,MXN,MXN,1,29/10/2021
AMXL,AMERICA MOVIL L,Equity,14.34,18.81,"428,527,795.00","8,060,607,823.95","8,060,607,823.95",Comunicación,2667470,MXP001691213,Bolsa Mexicana De Valores,México,MXN,MXN,1,30/11/2021
WALMEX,WALMART DE MEXICO V,Equity,11.2,67.38,"93,422,666.00","6,294,819,235.08","6,294,819,235.08",Productos básicos de consumo,BW1YVH8,MX01WA000038,Bolsa Mexicana De Valores,México,MXN,MXN,1,30/11/2021
GFNORTEO,GPO FINANCE BANORTE,Equity,10.31,128.13,"45,217,785.00","5,793,754,792.05","5,793,754,792.05",Financieros,2421041,MXP370711014,Bolsa Mexicana De Valores,México,MXN,MXN,1,30/11/2021
FEMSAUBD,FOMENTO ECONOMICO MEXICANO,Equity,9.19,152.45,"33,891,240.00","5,166,719,538.00","5,166,719,538.00",Productos básicos de consumo,2242059,MXP320321310,Bolsa Mexicana De Valores,México,MXN,MXN,1,30/11/2021
GMEXICOB,GRUPO MEXICO B,Equity,9.17,89.72,"57,450,520.00","5,154,460,654.40","5,154,460,654.40",Materiales,2643674,MXP370841019,Bolsa Mexicana De Valores,México,MXN,MXN,1,30/11/2021
CEMEXCPO,CEMEX CPO,Equity,6.61,13.3,"279,272,603.00","3,714,325,619.90","3,714,325,619.90",Materiales,2406457,MXP225611567,Bolsa Mexicana De Valores,México,MXN,MXN,1,30/11/2021
TLEVISAC,GRUPO TELEVISA,Equity,3.29,39.61,"46,678,439.00","1,848,932,968.79","1,848,932,968.79",Comunicación,2380108,MXP4987V1378,Bolsa Mexicana De Valores,México,MXN,MXN,1,30/11/2021
GAPB,GRUPO AEROPORTUARIO DEL PACIFICO,Equity,2.84,247.69,"6,436,599.00","1,594,281,206.31","1,594,281,206.31",Industriales,B0ZV104,MX01GA000004,Bolsa Mexicana De Valores,México,MXN,MXN,1,30/11/2021
BIMBOA,GRUPO BIMBO A,Equity,2.72,56.22,"27,245,239.00","1,531,727,336.58","1,531,727,336.58",Productos básicos de consumo,2392471,MXP495211262,Bolsa Mexicana De Valores,México,MXN,MXN,1,30/11/2021
ELEKTRA,GRUPO ELEKTRA,Equity,2.68,"1,397.80","1,076,668.00","1,504,966,530.40","1,504,966,530.40",Financieros,2967084,MX01EL000003,Bolsa Mexicana De Valores,México,MXN,MXN,1,30/11/2021
ASURB,GRUPO AEROPORTUARIO DEL SURESTE B,Equity,2.54,392.83,"3,629,328.00","1,425,708,918.24","1,425,708,918.24",Industriales,2639349,MXP001661018,Bolsa Mexicana De Valores,México,MXN,MXN,1,30/11/2021
AC,ARCA CONTINENTAL,Equity,1.82,130.77,"7,811,901.00","1,021,562,293.77","1,021,562,293.77",Productos básicos de consumo,2823885,MX01AC100006,Bolsa Mexicana De Valores,México,MXN,MXN,1,30/11/2021
KOFUBL,COCA-COLA FEMSA CLASS UBL UNITS,Equity,1.82,105.31,"9,689,679.00","1,020,420,095.49","1,020,420,095.49",Productos básicos de consumo,BHHP0S4,MX01KO000002,Bolsa Mexicana De Valores,México,MXN,MXN,1,30/11/2021
GRUMAB,GRUMA,Equity,1.73,259.91,"3,736,433.00","971,136,301.03","971,136,301.03",Productos básicos de consumo,2392545,MXP4948K1056,Bolsa Mexicana De Valores,México,MXN,MXN,1,30/11/2021
ORBIA,ORBIA ADVANCE CORP SA DE CV,Equity,1.65,49.94,"18,596,936.00","928,730,983.84","928,730,983.84",Materiales,BH3T8K8,MX01OR010004,Bolsa Mexicana De Valores,México,MXN,MXN,1,30/11/2021
KIMBERA,KIMBERLY-CLARK DE MEXICO CLASS A,Equity,1.57,33.67,"26,283,897.00","884,978,811.99","884,978,811.99",Productos básicos de consumo,2491914,MXP606941179,Bolsa Mexicana De Valores,México,MXN,MXN,1,30/11/2021
ALFAA,ALFA A,Equity,1.48,15.33,"54,342,472.00","833,070,095.76","833,070,095.76",Industriales,2043423,MXP000511016,Bolsa Mexicana De Valores,México,MXN,MXN,1,30/11/2021
GFINBURO,GRUPO FINANCIERO INBURSA SRIES O,Equity,1.44,20.69,"39,165,386.00","810,331,836.34","810,331,836.34",Financieros,2822398,MXP370641013,Bolsa Mexicana De Valores,México,MXN,MXN,1,30/11/2021
OMAB,GRUPO AEROPORTUARIO DEL CENTRO NOR,Equity,1.1,121.74,"5,077,513.00","618,136,432.62","618,136,432.62",Industriales,B1KFX13,MX01OM000018,Bolsa Mexicana De Valores,México,MXN,MXN,1,30/11/2021
PE&OLES,INDUST PENOLES,Equity,1.06,262.89,"2,273,341.00","597,638,615.49","597,638,615.49",Materiales,2448200,MXP554091415,Bolsa Mexicana De Valores,México,MXN,MXN,1,30/11/2021
PINFRA,PROMOTORA Y OPERADORA DE INFRAESTR,Equity,1.01,147.45,"3,857,188.00","568,742,370.60","568,742,370.60",Industriales,2393388,MX01PI000005,Bolsa Mexicana De Valores,México,MXN,MXN,1,30/11/2021
MXN,MXN CASH,Cash,0.97,100,"545,068,696.00","545,068,695.53","545,068,695.53",Liquidez,-,-,-,México,MXN,MXN,1,30/11/2021
GCARSOA1,GRUPO CARSO SERIES A1,Equity,0.92,62.37,"8,328,607.00","519,455,218.59","519,455,218.59",Industriales,2393452,MXP461181085,Bolsa Mexicana De Valores,México,MXN,MXN,1,30/11/2021
BBAJIOO,BANCO DEL BAJIO INSTITUCION DE BAN,Equity,0.91,36.03,"14,269,795.00","514,140,713.85","514,140,713.85",Financieros,BYSX0F3,MX41BB000000,Bolsa Mexicana De Valores,México,MXN,MXN,1,30/11/2021
CUERVO,BECLE SA DE CV,Equity,0.87,49.11,"9,938,193.00","488,064,658.23","488,064,658.23",Productos básicos de consumo,BYM4063,MX01CU010003,Bolsa Mexicana De Valores,México,MXN,MXN,1,30/11/2021
VOLARA,CONTROLADORA VUELA COMPANIA DE AVI,Equity,0.85,32.06,"14,915,115.00","478,178,586.90","478,178,586.90",Industriales,BDZDPH6,MX01VO000009,Bolsa Mexicana De Valores,México,MXN,MXN,1,30/11/2021
VESTA*,CORPORACION INMOBILIARIA VESTA,Equity,0.79,36.64,"12,109,066.00","443,676,178.24","443,676,178.24",Inmobiliario,B8F6ZF8,MX01VE0M0003,Bolsa Mexicana De Valores,México,MXN,MXN,1,30/11/2021
GCC*,GRUPO CEMENTOS,Equity,0.78,149.51,"2,925,724.00","437,424,995.24","437,424,995.24",Materiales,2946663,MX01GC2M0006,Bolsa Mexicana De Valores,México,MXN,MXN,1,30/11/2021
Q*,QUALITAS CONTROLADORA,Equity,0.63,93.63,"3,809,739.00","356,705,862.57","356,705,862.57",Financieros,BYMXF65,MX01Q0000008,Bolsa Mexicana De Valores,México,MXN,MXN,1,30/11/2021
ALSEA,ALSEA DE CV,Equity,0.61,36.69,"9,282,613.00","340,579,070.97","340,579,070.97",Consumo discrecional,2563017,MXP001391012,Bolsa Mexicana De Valores,México,MXN,MXN,1,30/11/2021
MEGAC,MEGACABLE HOLDINGS CPO,Equity,0.58,59.44,"5,491,100.00","326,390,984.00","326,390,984.00",Comunicación,B292SM8,MX01ME090003,Bolsa Mexicana De Valores,México,MXN,MXN,1,30/11/2021
SITESB.1,TELESITES B-1,Equity,0.58,18.98,"17,047,244.00","323,556,691.12","323,556,691.12",Comunicación,BD0G5P8,MX01SI080038,Bolsa Mexicana De Valores,México,MXN,MXN,1,30/11/2021
BOLSAA,BOLSA MEXICANA DE VALORES,Equity,0.56,36.16,"8,711,146.00","314,995,039.36","314,995,039.36",Financieros,B39VVF6,MX01BM1B0000,Bolsa Mexicana De Valores,México,MXN,MXN,1,30/11/2021
LIVEPOLC.1,EL PUERTO DE LIVERPOOL C1,Equity,0.53,82.32,"3,642,744.00","299,870,686.08","299,870,686.08",Consumo discrecional,2306814,MXP369181377,Bolsa Mexicana De Valores,México,MXN,MXN,1,30/11/2021
LABB,GENOMMA LAB INTERNATIONAL,Equity,0.44,17.95,"13,727,767.00","246,413,417.65","246,413,417.65",Cuidado de la Salud,B3B1C73,MX01LA010006,Bolsa Mexicana De Valores,México,MXN,MXN,1,30/11/2021
RA,REGIONAL SAB DE CV,Equity,0.43,101.72,"2,359,812.00","240,040,076.64","240,040,076.64",Financieros,BG1Z6X0,MX01R0000006,Bolsa Mexicana De Valores,México,MXN,MXN,1,30/11/2021
AMXL,AMERICA MOVIL L,Equity,15.31,21.69,"419,946,202.00","9,108,633,121.38","9,108,633,121.38",Comunicación,2667470,MXP001691213,Bolsa Mexicana De Valores,México,MXN,MXN,1,31/12/2021
WALMEX,WALMART DE MEXICO V,Equity,11.91,76.09,"93,112,676.00","7,084,943,516.84","7,084,943,516.84",Productos básicos de consumo,BW1YVH8,MX01WA000038,Bolsa Mexicana De Valores,México,MXN,MXN,1,31/12/2021
GFNORTEO,GPO FINANCE BANORTE,Equity,10.08,133.02,"45,067,563.00","5,994,887,230.26","5,994,887,230.26",Financieros,2421041,MXP370711014,Bolsa Mexicana De Valores,México,MXN,MXN,1,31/12/2021
FEMSAUBD,FOMENTO ECONOMICO MEXICANO,Equity,9.04,159.32,"33,778,560.00","5,381,600,179.20","5,381,600,179.20",Productos básicos de consumo,2242059,MXP320321310,Bolsa Mexicana De Valores,México,MXN,MXN,1,31/12/2021
GMEXICOB,GRUPO MEXICO B,Equity,8.59,89.29,"57,259,859.00","5,112,732,810.11","5,112,732,810.11",Materiales,2643674,MXP370841019,Bolsa Mexicana De Valores,México,MXN,MXN,1,31/12/2021
CEMEXCPO,CEMEX CPO,Equity,6.54,13.99,"278,345,796.00","3,894,057,686.04","3,894,057,686.04",Materiales,2406457,MXP225611567,Bolsa Mexicana De Valores,México,MXN,MXN,1,31/12/2021
GAPB,GRUPO AEROPORTUARIO DEL PACIFICO,Equity,3.03,282.16,"6,385,941.00","1,801,857,112.56","1,801,857,112.56",Industriales,B0ZV104,MX01GA000004,Bolsa Mexicana De Valores,México,MXN,MXN,1,31/12/2021
TLEVISAC,GRUPO TELEVISA,Equity,3.01,38.55,"46,523,384.00","1,793,476,453.20","1,793,476,453.20",Comunicación,2380108,MXP4987V1378,Bolsa Mexicana De Valores,México,MXN,MXN,1,31/12/2021
BIMBOA,GRUPO BIMBO A,Equity,2.87,62.97,"27,154,733.00","1,709,933,537.01","1,709,933,537.01",Productos básicos de consumo,2392471,MXP495211262,Bolsa Mexicana De Valores,México,MXN,MXN,1,31/12/2021
ELEKTRA,GRUPO ELEKTRA,Equity,2.8,"1,550.66","1,072,853.00","1,663,630,232.98","1,663,630,232.98",Financieros,2967084,MX01EL000003,Bolsa Mexicana De Valores,México,MXN,MXN,1,31/12/2021
ASURB,GRUPO AEROPORTUARIO DEL SURESTE B,Equity,2.57,422.76,"3,617,003.00","1,529,124,188.28","1,529,124,188.28",Industriales,2639349,MXP001661018,Bolsa Mexicana De Valores,México,MXN,MXN,1,31/12/2021
KOFUBL,COCA-COLA FEMSA CLASS UBL UNITS,Equity,1.81,111.7,"9,657,468.00","1,078,739,175.60","1,078,739,175.60",Productos básicos de consumo,BHHP0S4,MX01KO000002,Bolsa Mexicana De Valores,México,MXN,MXN,1,31/12/2021
AC,ARCA CONTINENTAL,Equity,1.71,130.52,"7,785,948.00","1,016,221,932.96","1,016,221,932.96",Productos básicos de consumo,2823885,MX01AC100006,Bolsa Mexicana De Valores,México,MXN,MXN,1,31/12/2021
ORBIA,ORBIA ADVANCE CORP SA DE CV,Equity,1.63,52.27,"18,534,985.00","968,823,665.95","968,823,665.95",Materiales,BH3T8K8,MX01OR010004,Bolsa Mexicana De Valores,México,MXN,MXN,1,31/12/2021
GRUMAB,GRUMA,Equity,1.62,262.52,"3,663,601.00","961,768,534.52","961,768,534.52",Productos básicos de consumo,2392545,MXP4948K1056,Bolsa Mexicana De Valores,México,MXN,MXN,1,31/12/2021
GFINBURO,GRUPO FINANCIERO INBURSA SRIES O,Equity,1.58,24.52,"38,373,225.00","940,911,477.00","940,911,477.00",Financieros,2822398,MXP370641013,Bolsa Mexicana De Valores,México,MXN,MXN,1,31/12/2021
ALFAA,ALFA A,Equity,1.37,15.02,"54,161,991.00","813,513,104.82","813,513,104.82",Industriales,2043423,MXP000511016,Bolsa Mexicana De Valores,México,MXN,MXN,1,31/12/2021
KIMBERA,KIMBERLY-CLARK DE MEXICO CLASS A,Equity,1.37,31.01,"26,196,442.00","812,351,666.42","812,351,666.42",Productos básicos de consumo,2491914,MXP606941179,Bolsa Mexicana De Valores,México,MXN,MXN,1,31/12/2021
OMAB,GRUPO AEROPORTUARIO DEL CENTRO NOR,Equity,1.17,137.51,"5,060,419.00","695,858,216.69","695,858,216.69",Industriales,B1KFX13,MX01OM000018,Bolsa Mexicana De Valores,México,MXN,MXN,1,31/12/2021
PINFRA,PROMOTORA Y OPERADORA DE INFRAESTR,Equity,1.03,160,"3,844,331.00","615,092,960.00","615,092,960.00",Industriales,2393388,MX01PI000005,Bolsa Mexicana De Valores,México,MXN,MXN,1,31/12/2021
GCARSOA1,GRUPO CARSO SERIES A1,Equity,0.92,66.19,"8,295,361.00","549,069,944.59","549,069,944.59",Industriales,2393452,MXP461181085,Bolsa Mexicana De Valores,México,MXN,MXN,1,31/12/2021
VOLARA,CONTROLADORA VUELA COMPANIA DE AVI,Equity,0.92,36.74,"14,865,576.00","546,161,262.24","546,161,262.24",Industriales,BDZDPH6,MX01VO000009,Bolsa Mexicana De Valores,México,MXN,MXN,1,31/12/2021
PE&OLES,INDUST PENOLES,Equity,0.9,235.56,"2,265,713.00","533,711,354.28","533,711,354.28",Materiales,2448200,MXP554091415,Bolsa Mexicana De Valores,México,MXN,MXN,1,31/12/2021
BBAJIOO,BANCO DEL BAJIO INSTITUCION DE BAN,Equity,0.88,36.8,"14,222,214.00","523,377,475.20","523,377,475.20",Financieros,BYSX0F3,MX41BB000000,Bolsa Mexicana De Valores,México,MXN,MXN,1,31/12/2021
CUERVO,BECLE SA DE CV,Equity,0.86,51.36,"9,905,125.00","508,727,220.00","508,727,220.00",Productos básicos de consumo,BYM4063,MX01CU010003,Bolsa Mexicana De Valores,México,MXN,MXN,1,31/12/2021
VESTA*,CORPORACION INMOBILIARIA VESTA,Equity,0.84,41.23,"12,068,745.00","497,594,356.35","497,594,356.35",Inmobiliario,B8F6ZF8,MX01VE0M0003,Bolsa Mexicana De Valores,México,MXN,MXN,1,31/12/2021
GCC*,GRUPO CEMENTOS,Equity,0.78,158.45,"2,915,920.00","462,027,524.00","462,027,524.00",Materiales,2946663,MX01GC2M0006,Bolsa Mexicana De Valores,México,MXN,MXN,1,31/12/2021
Q*,QUALITAS CONTROLADORA,Equity,0.65,103.89,"3,732,749.00","387,795,293.61","387,795,293.61",Financieros,BYMXF65,MX01Q0000008,Bolsa Mexicana De Valores,México,MXN,MXN,1,31/12/2021
MEGAC,MEGACABLE HOLDINGS CPO,Equity,0.64,69.76,"5,455,505.00","380,576,028.80","380,576,028.80",Comunicación,B292SM8,MX01ME090003,Bolsa Mexicana De Valores,México,MXN,MXN,1,31/12/2021
SITESB.1,TELESITES B-1,Equity,0.6,20.96,"16,990,407.00","356,118,930.72","356,118,930.72",Comunicación,BD0G5P8,MX01SI080038,Bolsa Mexicana De Valores,México,MXN,MXN,1,31/12/2021
ALSEA,ALSEA DE CV,Equity,0.59,37.95,"9,251,816.00","351,106,417.20","351,106,417.20",Consumo discrecional,2563017,MXP001391012,Bolsa Mexicana De Valores,México,MXN,MXN,1,31/12/2021
BOLSAA,BOLSA MEXICANA DE VALORES,Equity,0.57,38.92,"8,662,386.00","337,140,063.12","337,140,063.12",Financieros,B39VVF6,MX01BM1B0000,Bolsa Mexicana De Valores,México,MXN,MXN,1,31/12/2021
LIVEPOLC.1,EL PUERTO DE LIVERPOOL C1,Equity,0.54,88.76,"3,630,621.00","322,253,919.96","322,253,919.96",Consumo discrecional,2306814,MXP369181377,Bolsa Mexicana De Valores,México,MXN,MXN,1,31/12/2021
LABB,GENOMMA LAB INTERNATIONAL,Equity,0.49,21.48,"13,682,061.00","293,890,670.28","293,890,670.28",Cuidado de la Salud,B3B1C73,MX01LA010006,Bolsa Mexicana De Valores,México,MXN,MXN,1,31/12/2021
RA,REGIONAL SAB DE CV,Equity,0.42,106.18,"2,351,683.00","249,701,700.94","249,701,700.94",Financieros,BG1Z6X0,MX01R0000006,Bolsa Mexicana De Valores,México,MXN,MXN,1,31/12/2021
MXN,MXN CASH,Cash,0.37,100,"222,622,028.00","222,622,028.43","222,622,028.43",Liquidez,-,-,-,México,MXN,MXN,1,31/12/2021
AMXL,AMERICA MOVIL L,Equity,14.63,19.81,"424,279,747.00","8,404,981,788.07","8,404,981,788.07",Comunicación,2667470,MXP001691213,Bolsa Mexicana De Valores,México,MXN,MXN,1,26/01/2022
WALMEX,WALMART DE MEXICO V,Equity,11.36,69.4,"94,073,501.00","6,528,700,969.40","6,528,700,969.40",Productos básicos de consumo,BW1YVH8,MX01WA000038,Bolsa Mexicana De Valores,México,MXN,MXN,1,26/01/2022
GFNORTEO,GPO FINANCE BANORTE,Equity,10.4,131.31,"45,532,623.00","5,978,888,726.13","5,978,888,726.13",Financieros,2421041,MXP370711014,Bolsa Mexicana De Valores,México,MXN,MXN,1,26/01/2022
FEMSAUBD,FOMENTO ECONOMICO MEXICANO,Equity,9.78,164.75,"34,127,125.00","5,622,443,843.75","5,622,443,843.75",Productos básicos de consumo,2242059,MXP320321310,Bolsa Mexicana De Valores,México,MXN,MXN,1,26/01/2022
GMEXICOB,GRUPO MEXICO B,Equity,8.85,87.88,"57,850,729.00","5,083,922,064.52","5,083,922,064.52",Materiales,2643674,MXP370841019,Bolsa Mexicana De Valores,México,MXN,MXN,1,26/01/2022
CEMEXCPO,CEMEX CPO,Equity,6.13,12.53,"281,218,151.00","3,523,663,432.03","3,523,663,432.03",Materiales,2406457,MXP225611567,Bolsa Mexicana De Valores,México,MXN,MXN,1,26/01/2022
TLEVISAC,GRUPO TELEVISA,Equity,3.24,39.64,"47,003,394.00","1,863,214,538.16","1,863,214,538.16",Comunicación,2380108,MXP4987V1378,Bolsa Mexicana De Valores,México,MXN,MXN,1,26/01/2022
GAPB,GRUPO AEROPORTUARIO DEL PACIFICO,Equity,3.03,270.09,"6,451,836.00","1,742,576,385.24","1,742,576,385.24",Industriales,B0ZV104,MX01GA000004,Bolsa Mexicana De Valores,México,MXN,MXN,1,26/01/2022
BIMBOA,GRUPO BIMBO A,Equity,2.98,62.39,"27,434,873.00","1,711,661,726.47","1,711,661,726.47",Productos básicos de consumo,2392471,MXP495211262,Bolsa Mexicana De Valores,México,MXN,MXN,1,26/01/2022
ASURB,GRUPO AEROPORTUARIO DEL SURESTE B,Equity,2.56,402.65,"3,654,263.00","1,471,388,996.95","1,471,388,996.95",Industriales,2639349,MXP001661018,Bolsa Mexicana De Valores,México,MXN,MXN,1,26/01/2022
ELEKTRA,GRUPO ELEKTRA,Equity,2.56,"1,356.43","1,083,893.00","1,470,224,981.99","1,470,224,981.99",Financieros,2967084,MX01EL000003,Bolsa Mexicana De Valores,México,MXN,MXN,1,26/01/2022
KOFUBL,COCA-COLA FEMSA CLASS UBL UNITS,Equity,1.88,110.7,"9,757,058.00","1,080,106,320.60","1,080,106,320.60",Productos básicos de consumo,BHHP0S4,MX01KO000002,Bolsa Mexicana De Valores,México,MXN,MXN,1,26/01/2022
GFINBURO,GRUPO FINANCIERO INBURSA SRIES O,Equity,1.81,26.88,"38,769,170.00","1,042,115,289.60","1,042,115,289.60",Financieros,2822398,MXP370641013,Bolsa Mexicana De Valores,México,MXN,MXN,1,26/01/2022
AC,ARCA CONTINENTAL,Equity,1.69,123.61,"7,866,218.00","972,343,206.98","972,343,206.98",Productos básicos de consumo,2823885,MX01AC100006,Bolsa Mexicana De Valores,México,MXN,MXN,1,26/01/2022
GRUMAB,GRUMA,Equity,1.63,252.87,"3,701,321.00","935,953,041.27","935,953,041.27",Productos básicos de consumo,2392545,MXP4948K1056,Bolsa Mexicana De Valores,México,MXN,MXN,1,26/01/2022
ORBIA,ORBIA ADVANCE CORP SA DE CV,Equity,1.54,47.35,"18,726,230.00","886,686,990.50","886,686,990.50",Materiales,BH3T8K8,MX01OR010004,Bolsa Mexicana De Valores,México,MXN,MXN,1,26/01/2022
KIMBERA,KIMBERLY-CLARK DE MEXICO CLASS A,Equity,1.41,30.67,"26,466,692.00","811,733,443.64","811,733,443.64",Productos básicos de consumo,2491914,MXP606941179,Bolsa Mexicana De Valores,México,MXN,MXN,1,26/01/2022
ALFAA,ALFA A,Equity,1.39,14.58,"54,720,891.00","797,830,590.78","797,830,590.78",Industriales,2043423,MXP000511016,Bolsa Mexicana De Valores,México,MXN,MXN,1,26/01/2022
OMAB,GRUPO AEROPORTUARIO DEL CENTRO NOR,Equity,1.19,133.8,"5,112,629.00","684,069,760.20","684,069,760.20",Industriales,B1KFX13,MX01OM000018,Bolsa Mexicana De Valores,México,MXN,MXN,1,26/01/2022
PINFRA,PROMOTORA Y OPERADORA DE INFRAESTR,Equity,1.01,149.08,"3,883,891.00","579,010,470.28","579,010,470.28",Industriales,2393388,MX01PI000005,Bolsa Mexicana De Valores,México,MXN,MXN,1,26/01/2022
BBAJIOO,BANCO DEL BAJIO INSTITUCION DE BAN,Equity,0.94,37.48,"14,368,954.00","538,548,395.92","538,548,395.92",Financieros,BYSX0F3,MX41BB000000,Bolsa Mexicana De Valores,México,MXN,MXN,1,26/01/2022
VOLARA,CONTROLADORA VUELA COMPANIA DE AVI,Equity,0.93,35.58,"15,018,871.00","534,371,430.18","534,371,430.18",Industriales,BDZDPH6,MX01VO000009,Bolsa Mexicana De Valores,México,MXN,MXN,1,26/01/2022
PE&OLES,INDUST PENOLES,Equity,0.87,219.36,"2,289,058.00","502,127,762.88","502,127,762.88",Materiales,2448200,MXP554091415,Bolsa Mexicana De Valores,México,MXN,MXN,1,26/01/2022
CUERVO,BECLE SA DE CV,Equity,0.83,47.79,"10,007,245.00","478,246,238.55","478,246,238.55",Productos básicos de consumo,BYM4063,MX01CU010003,Bolsa Mexicana De Valores,México,MXN,MXN,1,26/01/2022
GCARSOA1,GRUPO CARSO SERIES A1,Equity,0.83,57.01,"8,380,921.00","477,796,306.21","477,796,306.21",Industriales,2393452,MXP461181085,Bolsa Mexicana De Valores,México,MXN,MXN,1,26/01/2022
VESTA*,CORPORACION INMOBILIARIA VESTA,Equity,0.8,37.89,"12,193,175.00","461,999,400.75","461,999,400.75",Inmobiliario,B8F6ZF8,MX01VE0M0003,Bolsa Mexicana De Valores,México,MXN,MXN,1,26/01/2022
GCC*,GRUPO CEMENTOS,Equity,0.77,149.88,"2,945,935.00","441,536,737.80","441,536,737.80",Materiales,2946663,MX01GC2M0006,Bolsa Mexicana De Valores,México,MXN,MXN,1,26/01/2022
Q*,QUALITAS CONTROLADORA,Equity,0.69,104.85,"3,771,159.00","395,406,021.15","395,406,021.15",Financieros,BYMXF65,MX01Q0000008,Bolsa Mexicana De Valores,México,MXN,MXN,1,26/01/2022
